Date,LQD US Equity  (L1),EMB US Equity  (L1),MUB US Equity  (L1),TIP US Equity  (L1),SHY US Equity  (R1),HYG US Equity  (L1)
7/28/2010,7.0148,7.8275,4.5612,2.8832,1.676,4.1457
7/27/2010,6.6345,7.9879,4.1162,2.5431,1.5793,4.3691
7/26/2010,6.9953,7.4065,3.7207,2.6889,1.6397,4.5102
7/23/2010,6.8978,7.3664,3.6811,2.65,1.676,4.4632
7/22/2010,6.7612,7.1559,3.7306,2.9124,1.7244,3.9929
7/21/2010,6.8978,6.6046,3.6218,3.0096,1.7606,3.0758
7/20/2010,6.381,6.2036,3.4636,2.475,1.7123,3.1229
7/19/2010,6.264,6.0132,3.335,2.3584,1.676,2.2999
7/16/2010,6.2835,5.8428,3.4141,2.7569,1.7123,1.9589
7/15/2010,6.0982,5.4719,3.4043,2.9999,1.6156,2.582
7/14/2010,5.9129,5.6122,3.1669,2.8735,1.5914,2.4292
7/13/2010,5.4449,5.4619,2.9988,2.5819,1.4826,2.5232
7/12/2010,5.3864,4.5898,2.9098,2.6986,1.5551,1.7355
7/9/2010,5.2596,4.9005,2.9167,2.7666,1.543,1.8178
7/8/2010,5.3864,4.67,2.8901,2.6889,1.5793,2.0529
7/7/2010,5.6497,4.1788,2.88,2.5334,1.5672,1.5827
7/6/2010,5.5814,3.7678,2.6824,2.961,1.5793,0.3717
7/2/2010,5.1426,3.6074,2.7714,2.8444,1.5793,-0.4161
7/1/2010,5.4449,3.4972,2.6626,3.0387,1.5793,-0.4396
6/30/2010,5.3283,3.7037,2.5594,3.6294,1.6123,-0.9103
6/29/2010,4.9107,3.5341,2.4312,3.707,1.6365,-0.7585
6/28/2010,4.9593,3.584,2.4016,3.6197,1.5881,0.2452
6/25/2010,4.3863,3.2846,2.3622,3.3774,1.5278,0.0234
6/24/2010,4.2115,3.3145,2.2833,3.0187,1.4915,-0.4317
6/23/2010,4.6291,3.6339,2.2833,3.3095,1.4674,0.2569
6/22/2010,4.1921,3.5341,2.2725,3.2902,1.3949,0.3269
6/21/2010,3.6871,3.7836,2.3031,3.0478,1.3466,1.0505
6/18/2010,3.4249,3.5041,2.3228,2.9897,1.3345,0.6887
6/17/2010,3.4346,3.0251,2.4115,3.1641,1.3224,0.2569
6/16/2010,2.7548,2.8156,2.2735,2.6698,1.262,-0.4901
6/15/2010,2.648,2.596,2.2045,2.3499,1.2378,-0.5718
6/14/2010,2.7743,2.2867,2.3326,2.4856,1.2862,-1.5288
6/11/2010,2.9685,1.9973,2.4904,2.4856,1.262,-1.6599
6/10/2010,2.5898,1.6281,2.4805,1.8943,1.1533,-1.7973
6/9/2010,3.017,1.1491,2.7664,2.6504,1.2862,-2.7847
6/8/2010,2.9782,0.8098,2.8157,2.5438,1.2741,-2.9994
6/7/2010,2.9831,1.0592,2.6875,2.8055,1.2862,-3.1512
6/4/2010,2.5509,1.3886,2.7073,2.7183,1.3224,-2.4742
6/3/2010,1.9294,1.8676,2.8477,2.0688,1.0929,-1.9257
6/2/2010,2.2596,1.0193,2.865,2.0204,1.117,-1.9607
6/1/2010,1.9003,1.4983,2.8206,2.127,1.1895,-2.4625
5/28/2010,1.9841,1.2801,2.907,2.3185,1.1889,-2.0024
5/27/2010,2.1195,1.0416,2.8284,1.7495,0.9958,-2.1646
5/26/2010,2.6513,0.4058,3.0152,2.1256,1.0682,-3.4965
5/25/2010,2.5836,-0.091,3.0545,1.9328,1.1527,-2.3267
5/24/2010,3.0768,0.7336,2.7792,2.2703,1.1647,-2.2109
5/21/2010,2.8061,0.4256,2.7596,2.3764,1.1768,-2.3615
5/20/2010,2.9801,-0.3394,2.7596,2.3108,1.2492,-4.2841
5/19/2010,3.2122,1.6775,2.5728,2.3185,1.1285,-1.3422
5/18/2010,3.1542,2.2438,2.5227,2.9743,1.1768,-0.7631
5/17/2010,2.8254,2.3928,2.3566,2.4439,1.0682,-0.5546
5/14/2010,2.6513,2.4127,2.2779,2.8007,1.1044,-0.4272
5/13/2010,2.6803,2.9194,2.3566,2.5017,0.9716,0.1519
5/12/2010,2.3806,2.5915,2.2288,2.4149,0.9113,0.7773
5/11/2010,2.4192,2.1941,2.2583,2.2896,0.9354,-0.4388
5/10/2010,2.3129,2.1444,2.2288,2.0967,0.8751,-0.323
5/7/2010,1.6746,-1.1839,2.0125,2.386,1.0078,-2.153
5/6/2010,1.3458,-2.527,2.1698,2.6078,1.044,-2.146
5/5/2010,3.0478,2.0053,2.1305,2.1449,0.8268,0.3488
5/4/2010,3.4927,2.7803,2.101,2.0967,0.694,1.7387
5/3/2010,3.3669,3.3069,2.1698,1.9424,0.6337,2.7927
4/30/2010,3.3365,3.1573,2.0636,2.1222,0.7321,2.8037
4/29/2010,2.9157,2.8111,1.9911,1.7948,0.6115,2.4703
4/28/2010,2.6528,2.6232,2.1007,1.2652,0.5874,1.7688
4/27/2010,2.4795,2.8803,1.9617,1.4674,0.6115,1.6998
4/26/2010,2.4121,3.6024,1.9666,0.88,0.4185,2.9992
4/23/2010,2.3639,3.5529,1.7657,0.7934,0.4185,2.9992
4/22/2010,2.3832,3.7903,1.7657,0.7838,0.4547,2.3323
4/21/2010,2.6143,4.0771,1.7657,1.0726,0.5271,2.6313
4/20/2010,2.258,4.1958,1.3541,0.7645,0.515,2.6198
4/19/2010,2.0365,3.8991,1.3443,0.5238,0.503,1.5273
4/16/2010,2.2965,4.1661,1.4031,0.7645,0.5994,1.7228
4/15/2010,2.0558,4.1265,1.2757,0.5334,0.4427,2.5508
4/14/2010,1.8825,3.5628,1.217,0.2446,0.3703,2.2748
4/13/2010,1.9691,3.3056,1.0602,0.3697,0.3703,1.9988
4/12/2010,1.6032,3.2562,0.9916,0.2831,0.3944,1.7228
4/9/2010,1.3143,3.0089,0.8975,0.0038,0.3462,1.6998
4/8/2010,1.2469,2.9001,0.972,-0.1021,0.3221,1.5503
4/7/2010,1.4395,2.7617,0.825,-0.0058,0.3462,1.3778
4/6/2010,0.9291,2.7122,0.7662,-0.7087,0.1894,1.2283
4/5/2010,0.6884,2.821,0.7172,-1.1035,0.1171,0.5729
4/1/2010,1.6225,2.6825,0.9818,-0.4006,0.3944,0.6189
3/31/2010,1.4032,2.6346,0.9058,-0.3828,0.4311,0.8611
3/30/2010,1.3553,2.5263,0.9547,-0.8143,0.3588,1.1807
3/29/2010,1.2977,2.5657,0.9938,-0.9006,0.3829,1.2834
3/26/2010,1.384,2.4869,1.0035,-0.7759,0.3347,1.1578
3/25/2010,1.0772,2.5362,1.0035,-0.9006,0.2745,1.1921
3/24/2010,1.4416,2.7429,1.3924,-0.7664,0.2384,0.9524
3/23/2010,2.1989,2.8217,1.4919,0.039,0.395,1.0095
3/22/2010,2.266,2.7724,1.4577,0.1157,0.4311,1.0209
3/19/2010,2.1031,3.0481,1.4822,-0.1144,0.395,0.5415
3/18/2010,2.1798,2.7232,1.4138,0.0774,0.4672,1.0437
3/17/2010,2.3811,2.9693,1.3356,0.4801,0.5275,0.8953
3/16/2010,2.0072,2.5559,1.3552,0.2691,0.5034,0.8908
3/15/2010,1.5374,2.4476,1.2966,-0.1048,0.4793,0.5529
3/12/2010,1.5566,2.2703,1.4529,-0.0856,0.4431,0.6671
3/11/2010,1.3457,1.5812,1.3063,-0.3445,0.4311,0.6442
3/10/2010,1.384,1.3744,1.3624,-0.4595,0.5516,0.7355
3/9/2010,1.2882,1.4926,1.3128,-0.3541,0.5757,0.7013
3/8/2010,1.384,1.4237,1.2966,-0.5267,0.5034,0.2676
3/5/2010,1.2211,1.02,1.2868,-0.4404,0.5516,0.2448
3/4/2010,1.3457,0.9117,1.2235,-0.2198,0.6359,-0.3487
3/3/2010,1.2977,0.8133,1.1143,-0.3253,0.672,-0.4286
3/2/2010,1.0868,0.9226,1.0231,-0.287,0.6841,-0.5314
3/1/2010,0.8759,0.1044,0.9156,-0.3637,0.6841,-1.1705
2/26/2010,0.7474,0.025,0.9714,-0.3775,0.7025,-1.2456
2/25/2010,0.0887,-0.7295,0.8545,-0.5789,0.6664,-1.9027
2/24/2010,0.1937,-1.0822,0.8156,-0.5789,0.5821,-1.9141
2/23/2010,-0.2359,-1.2291,0.65,-0.3871,0.534,-2.2879
2/22/2010,-0.4746,-1.0724,0.5429,-0.6949,0.4497,-1.5742
2/19/2010,-0.5318,-1.1214,0.6306,-0.4446,0.4136,-1.6988
2/18/2010,-0.8851,-1.4643,0.5916,-0.2721,0.4497,-2.3559
2/17/2010,-0.8173,-1.2291,0.72,-0.1858,0.5099,-3.2735
2/16/2010,-0.4841,-1.6504,0.6403,0.006,0.5942,-4.0099
2/12/2010,-0.8755,-1.817,0.6403,-0.2816,0.5821,-4.9502
2/11/2010,-0.992,-1.67,0.65,-0.2816,0.4979,-4.8958
2/10/2010,-1.2192,-2.3559,0.6403,-0.042,0.4618,-5.2788
2/9/2010,-0.4459,-2.6596,0.5429,0.2552,0.5701,-3.9873
2/8/2010,-0.2168,-2.542,0.5916,0.6004,0.6664,-4.1798
2/5/2010,-0.3123,-2.9731,0.6208,0.7538,0.7386,-3.7607
2/4/2010,-0.0068,-2.6302,0.5819,0.9351,0.5821,-3.1942
2/3/2010,0.0028,-1.6308,0.2508,0.6675,0.4377,-1.8008
2/2/2010,0.1078,-1.4937,0.2128,1.0798,0.5099,-2.2992
2/1/2010,-0.2073,-1.2566,0.1924,0.8976,0.4979,-2.5938
1/29/2010,0.2376,-1.2872,0.1262,0.9377,0.5411,-3.0579
1/28/2010,-0.3992,-1.0239,0.0291,0.5645,0.4449,-2.5632
1/27/2010,-0.2567,-0.6923,0.0388,0.4306,0.3947,-2.1473
1/26/2010,0.1046,-0.4681,0.1359,0.6985,0.4328,-2.181
1/25/2010,0.3707,-0.4388,0.3398,0.3923,0.4208,-2.3047
1/22/2010,0.3802,-0.4778,0.2039,0.6507,0.505,-2.4508
1/21/2010,0.5323,-0.195,0.2765,0.7435,0.4208,-1.5177
1/20/2010,0.2662,-0.0195,0.2233,0.555,0.3367,0.045
1/19/2010,0.3327,-0.1365,0.1844,0.4019,0.3367,0.1889
1/15/2010,0.2471,-0.2925,0.2815,0.4784,0.3126,0.1461
1/14/2010,0.2852,-0.234,0.1942,0.1531,0.2284,0.5509
1/13/2010,-0.076,0.2925,-0.0971,-0.1053,0.1323,0.4384
1/12/2010,0.3422,0.5168,0.1844,0.3445,0.2164,0.2136
1/11/2010,0.1521,0.4924,-0.0097,-0.1148,0.1323,0.7307
1/8/2010,0.0475,-0.2633,-0.0121,0.1053,0.0839,0.8207
1/7/2010,-0.1711,-0.3803,-0.029,-0.1053,-0.012,0.6633
1/6/2010,-0.2947,0.1365,-0.1456,-0.2583,0.012,0.2586
1/5/2010,0,0,0,0,0,0
